population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,10,25-29 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0025898907467604283,0.0037409396670870943,0.0015342063691603665
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,10,25-29 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,82.33314900986248,121.76272800863849,48.3914873317729
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,10885.087351741295,15198.979808655939,6486.434739509305
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.003399380220374168,0.0047622327716317575,0.002182579417823755
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,136.72233954073758,190.90706495244115,81.47298264190393
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,9843.413599543506,13747.736927500244,5886.879183062285
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.003781199272415876,0.0052997379128990425,0.0024025053765105186
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,150.27719487789255,209.88362629400896,89.87366844533352
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13167.81997432089,18277.054544618095,8715.30996795237
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.005407653709172816,0.007351990877884479,0.003663037133111285
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,250.87793586631486,348.22086927159097,166.04714975287888
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,11438.981819313865,15410.114497713683,8294.453956304262
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.005993538448906061,0.008019777022364383,0.00430578838009687
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,286.4808513189188,385.93493633962504,207.7284734044753
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13410.350311855149,18363.857691636727,9736.27141940196
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.007797013151480458,0.010674916968382854,0.005697275068895367
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,446.8538204248156,611.9124240916508,324.42777252482136
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13662.541340232494,19073.143154727302,9650.049419057694
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.009349090071105024,0.012301255314039895,0.006748306859351551
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,603.1383196444598,841.9914879821825,426.0052684310782
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,17374.042147848282,23717.946557493276,12323.054565941908
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01251463904844379,0.01667953861792678,0.009085027933903412
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1019.8208741167311,1392.195137129464,723.3381945480938
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,16881.164800033002,23772.971855751508,11969.815094243013
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.013703031920976468,0.018042172980859035,0.009935621763770842
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1315.1459437558963,1852.0598476151117,932.5217753144049
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,16460.18846724982,21671.17038945337,11818.379498008684
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01543360117735047,0.02044460401184041,0.010955784396024324
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1819.264957116696,2395.209565654794,1306.2282800353603
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13796.439130017143,18964.388342916653,9465.889700013235
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.015596638785219307,0.020671036268082064,0.010887573989426207
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2216.1391104213926,3046.273195270853,1520.5175901869318
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,19993.517219521073,27489.550117590014,13204.65232006209
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01681321067005267,0.023185901817271093,0.011669015201851658
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2868.730625996964,3944.2842122951893,1894.6436537548548
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,370162.53240541747,448270.01680513483,277281.9949068304
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.007118970199696097,0.00883490249239363,0.005398759335403198
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,326.3693377369251,395.2360806516646,244.47731232020053
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,15605.09139697652,25151.73760643157,6379.557198716204
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.003100134293222402,0.005062722776282884,0.0013037686326566043
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,53.61293936336967,86.41145052429897,21.917642425739835
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,62439.01382208021,84006.81816015823,38522.07362082611
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.003119395569667188,0.004274903727404765,0.0020055139435506387
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,108.71908424983849,146.27303959572416,67.07480325353968
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,61328.09859996894,80992.10146854864,44631.48238277819
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.010577688040824073,0.014055492198797976,0.007607715651265816
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,743.0525462605522,981.3020230049747,540.7559892607383
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,50250.14481678803,66932.84780395751,34243.42535394768
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.016009697937183064,0.02147206294722616,0.011216373159664743
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2259.1830507640652,3009.216308717041,1539.5411583748753
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,27,Age-standardized,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.008474364396789325,0.010888173121155744,0.006221075180542856
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,27,Age-standardized,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,439.11773522025203,553.2642494574749,319.161547403519
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,163819.26698297088,188372.00874412118,138082.63332216177
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.011813009455311404,0.013555539562240242,0.009678928146171913
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,4691.225778366244,5394.332666834078,3954.2162586587333
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,9934.565183740755,14141.883830118295,6780.3592403231905
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.016484563996442547,0.022554028543484587,0.011350349558295161
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2505.217830749673,3566.1852206260924,1709.8158352764424
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,6148.826809763309,8748.700137409485,3941.8338442819377
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0165828061090171,0.02300665355873158,0.011399538436200639
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2989.2096359360935,4253.1200766844395,1916.295266582757
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,32,90-94 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,2902.6525310196093,4229.891030305123,1787.4975796202625
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,32,90-94 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01791438000426007,0.025315033567918213,0.011161702582253444
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,32,90-94 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,3741.08517008941,5451.697175414282,2303.8171518032473
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,34,2-4 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,9764.917700126516,15306.91715341386,4210.8121996066675
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,34,2-4 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.003744557845552734,0.005820370130118732,0.0016266584555876392
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,34,2-4 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,102.06626532815358,159.9931423401719,44.01285176284815
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,37,20+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,168916.651609656,225472.6122449258,117085.31381505032
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,37,20+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.006656427760968843,0.009035968894990705,0.004619621998333586
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,37,20+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,307.90789071201283,411.0003116216997,213.42769742711027
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,39,0-14 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,196145.2751665806,238898.41614092223,153610.59153190322
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,39,0-14 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.008512389747953375,0.010352522460226568,0.00664175111941615
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,39,0-14 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,431.0034057000421,524.9478014988498,337.5390411296979
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,41,50-74 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,77788.28706721874,102983.60181240494,57247.79052804198
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,41,50-74 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.011334062560752173,0.01507139813737205,0.008131679312974607
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,41,50-74 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,849.3741941538357,1124.4830950562596,625.0914858791708
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,42,<28 days,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,141081.36758737513,160044.85187817249,120355.25454579195
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,42,<28 days,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.016049710906207295,0.018188521715500207,0.013674159179601455
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,42,<28 days,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,51379.241130612616,58285.39357806486,43831.17168760608
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,164710.10592839358,219940.11741049882,116012.43878809945
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.007460034650082199,0.010084416473542863,0.005258613135786993
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,376.906029574838,503.2888293657802,265.4711891444352
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,201245.88079576168,245141.99628151933,156790.31845945044
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.007561992752738106,0.009232656057335996,0.005859155924300964
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,343.664517425128,418.62524350607777,267.74843250075594
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,14862.622914551675,24154.59823546237,6085.589187534916
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.001610441790925142,0.002618689965839721,0.0006607280512341345
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,38.74299769567661,62.96476396910201,15.863550412670337
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,10058.95203578031,14130.774336105655,6366.105798962119
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.017140055608570754,0.023767769224767338,0.011350954060076034
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,3348.6136380055273,4704.118628774358,2119.269345709425
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,10656.077233289221,16916.076993802428,4327.23382938186
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0017986962648086709,0.0029065054116543688,0.0007432315830975436
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,39.17216137430969,62.18416808686539,15.907082705761926
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,81404.83573804333,108667.65517901834,52104.4900883691
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0033809636334437444,0.004637645355942474,0.0021964453309888518
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,109.14235213015972,145.6945816446686,69.85833892088492
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,37832.218295615334,53831.60450256593,21286.51794888814
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.002412568458489655,0.0034568699554062407,0.001421709730042573
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,78.50655391955355,111.70726835086415,44.1721697642988
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,98167.89310490177,131015.04653310795,69498.21126745973
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.013602774994916652,0.01807755463791576,0.00981552092619449
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1312.9778317315047,1752.3025734842095,929.5260176528222
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,84505.35176466929,112924.7092212703,60049.196123229485
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.014680029824532682,0.019401064663596382,0.010500208504386191
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1621.5185136360492,2166.8391743895813,1152.2451680212785
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,33341.3532672828,44665.45706393386,23587.03659753537
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.014511962629932625,0.019104016002504078,0.010431337069570773
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1523.5718195637282,2041.0398805653874,1077.8370025636304
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,33789.95634953821,46633.668881827376,23097.792697900928
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01629856543426999,0.02221485401646131,0.011495456055740786
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2560.833822289365,3534.2181355513535,1750.5085874969277
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,1007.4726949973902,1496.6488706224095,572.3002068154536
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.018615638595617864,0.026953234378080525,0.011267499657476612
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,5890.872771763269,8751.173232404713,3346.3415160967484
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,6955.99908650667,11092.670655270402,2879.3006384480377
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.00456177239289726,0.007237726169896449,0.0019034304298153131
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,208.0910935613712,331.84103943443426,86.13526412170724
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,23731.004313757912,32409.202755246082,16623.183125089025
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01596065960319256,0.02116933005402604,0.011108004639162719
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,2328.6263290247807,3180.1824246779074,1631.1649260811655
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,70748.75850475409,95079.53812641748,46644.287004092665
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0038954207982280454,0.005346139141271751,0.002562006092758115
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,149.313359948396,200.6628186845575,98.44151844036071
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,15995.805811152153,25504.710845340785,7051.437752907566
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.004863529086648557,0.008010383379189794,0.0022158511766062444
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1069.7845903335121,1705.7313001533819,471.59358752012355
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2023,1517.824567949342,2041.6623913383123,1056.606866543577
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,2,Percent,2023,0.2170640664095359,0.2598579201771761,0.17218722552965146
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,3,Rate,2023,25.72024897588109,34.59692650835179,17.90469877150743
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2023,2135.776384811645,2875.8070616586474,1478.48178861469
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,2,Percent,2023,0.216208925790633,0.2611716544459366,0.1737295846049167
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,3,Rate,2023,36.678360377583374,49.38714021468936,25.390433305725526
